epoch,r,l,invalid
2.0,0.4271239730361265,13.0,0.0
2.0,0.5009363076533148,7.0,0.0
2.0,0.4790052967572314,7.0,0.0
2.0,0.41618575496594673,12.0,0.0
2.0,0.0034079598994201234,10.0,0.0
2.0,0.41508151376088825,16.0,0.0
2.0,0.014998489720337519,5.0,0.0
2.0,0.003938860413045503,10.0,0.0
2.0,0.2043398375467795,22.0,0.0
2.0,0.029106461483810006,14.0,0.0
2.0,0.16906630497163153,6.0,0.0
2.0,0.47493793555663966,10.0,0.0
2.0,0.1747986385859337,5.0,0.0
2.0,0.04647460504753235,16.0,0.0
2.0,0.2965679309557758,13.0,0.0
2.0,0.3407702552878133,9.0,0.0
2.0,0.23667675434226734,19.0,0.0
2.0,0.4280960207793096,18.0,0.0
2.0,0.06524771819621207,22.0,0.0
2.0,0.006263055410541107,17.0,0.0
2.0,0.3792706509016291,11.0,0.0
2.0,0.05621812213137095,12.0,0.0
2.0,0.017611675356983512,13.0,0.0
2.0,0.5545401230698951,13.0,0.0
2.0,0.41140408012504853,10.0,0.0
2.0,0.08187345336552873,11.0,0.0
2.0,0.4064925178372741,18.0,0.0
2.0,0.19234346998518786,15.0,0.0
2.0,0.0,16.0,1.0
2.0,0.005712599258464179,18.0,0.0
2.0,0.1764315502012554,18.0,0.0
2.0,0.41513024091257184,14.0,0.0
2.0,0.41891556963886223,18.0,0.0
2.0,0.18310123672557768,24.0,0.0
2.0,0.38246364198653454,9.0,0.0
2.0,0.20457836350449582,19.0,0.0
2.0,0.014660428028382145,10.0,0.0
2.0,0.0,16.0,1.0
2.0,0.5402019916269282,11.0,0.0
2.0,0.4433153047971862,12.0,0.0
2.0,0.11210208596937841,17.0,0.0
2.0,0.5000209312847192,10.0,0.0
2.0,0.0772440707902838,12.0,0.0
2.0,0.4442329417103879,10.0,0.0
2.0,0.0026858936127420875,24.0,0.0
2.0,0.45978765262491383,9.0,0.0
2.0,0.003551680110377789,15.0,0.0
2.0,0.1474854744572883,10.0,0.0
2.0,0.4486930231961169,14.0,0.0
2.0,0.4584981791728514,16.0,0.0
2.0,0.09417024678630102,7.0,0.0
2.0,0.18076704511659697,5.0,0.0
2.0,0.4400263463821621,15.0,0.0
2.0,0.43361908079252587,13.0,0.0
2.0,0.03442648364518784,19.0,0.0
2.0,0.07478029795336891,17.0,0.0
2.0,0.3343650584879723,16.0,0.0
2.0,0.08902124518457286,8.0,0.0
2.0,0.4126269496487904,19.0,0.0
2.0,0.025177114715334688,14.0,0.0
2.0,0.3941400766162196,17.0,0.0
2.0,0.001996885341796915,17.0,0.0
2.0,0.03147409854432131,8.0,0.0
2.0,0.4255251125938337,15.0,0.0
2.0,0.4360702419909093,7.0,0.0
2.0,0.21861898982490321,5.0,0.0
2.0,0.41508151376088825,7.0,0.0
2.0,0.31019021595722274,7.0,0.0
2.0,0.08143547022448833,13.0,0.0
2.0,0.5203310386014082,6.0,0.0
2.0,0.5580461297407847,16.0,0.0
2.0,0.2785234021974672,9.0,0.0
2.0,0.42105196803620804,15.0,0.0
2.0,0.05882274982776885,9.0,0.0
2.0,0.4498406045396624,6.0,0.0
2.0,0.4150866732699081,17.0,0.0
2.0,0.4657773961242504,9.0,0.0
2.0,0.4150939282432993,13.0,0.0
2.0,0.5053110951918541,15.0,0.0
2.0,0.5287426777775296,15.0,0.0
2.0,0.09473131645533019,9.0,0.0
2.0,0.36569980247130923,8.0,0.0
2.0,0.405619819569468,20.0,0.0
2.0,0.03529795939385709,14.0,0.0
2.0,0.011537677924237549,6.0,0.0
2.0,0.35074943916838314,17.0,0.0
2.0,0.41113149187991493,17.0,0.0
2.0,0.43587659861052713,14.0,0.0
2.0,0.5624848416641769,15.0,0.0
2.0,0.3503697587573265,13.0,0.0
2.0,0.41504328304000254,19.0,0.0
2.0,0.41857977412094566,11.0,0.0
2.0,0.4341944808173382,8.0,0.0
2.0,0.11316318527103171,20.0,0.0
2.0,0.4157811610749809,17.0,0.0
2.0,0.49939311394011876,24.0,0.0
2.0,0.014056439763840967,9.0,0.0
2.0,0.35370902535012305,16.0,0.0
2.0,0.4867372581040283,13.0,0.0
2.0,0.4510539111516401,20.0,0.0
2.0,0.4304038686942076,16.0,0.0
2.0,0.14014327533054724,7.0,0.0
2.0,0.07570840756757345,16.0,0.0
2.0,0.470083967094733,17.0,0.0
2.0,0.4527906853267513,9.0,0.0
2.0,0.1134427190398183,9.0,0.0
2.0,0.4234864906555617,13.0,0.0
2.0,0.1557080348711676,14.0,0.0
2.0,0.41508349923535176,18.0,0.0
2.0,0.4601457064253107,9.0,0.0
2.0,0.41617798455258853,12.0,0.0
2.0,0.3326668808935471,13.0,0.0
2.0,0.41130560536452976,12.0,0.0
2.0,0.41800652675001254,19.0,0.0
2.0,0.01711130060320173,6.0,0.0
2.0,0.0295270356708734,18.0,0.0
2.0,0.12629441721063212,15.0,0.0
2.0,0.44876937315379223,15.0,0.0
2.0,0.5037453874078541,8.0,0.0
2.0,0.4250313577592476,9.0,0.0
2.0,0.04843346428256657,9.0,0.0
2.0,0.169899920649025,11.0,0.0
2.0,0.0617050275063171,13.0,0.0
2.0,0.306075937794842,15.0,0.0
2.0,0.43345802715881665,12.0,0.0
2.0,0.4232032064944611,12.0,0.0
2.0,0.5468024456660874,12.0,0.0
2.0,0.41386276927121546,14.0,0.0
2.0,0.02041054669118409,10.0,0.0
2.0,0.10900066109464092,14.0,0.0
2.0,0.4355802926531244,16.0,0.0
2.0,0.4940385056603777,11.0,0.0
2.0,0.315182715642711,8.0,0.0
2.0,0.49662030585870026,19.0,0.0
2.0,0.044173764596495906,10.0,0.0
2.0,0.3715205772138299,16.0,0.0
2.0,0.42430258433209533,14.0,0.0
2.0,0.37666585240961786,22.0,0.0
2.0,0.41509292250948543,14.0,0.0
2.0,0.12174217192954673,14.0,0.0
2.0,0.4373941496053063,11.0,0.0
2.0,0.4372818251773185,7.0,0.0
2.0,0.5479603552889285,13.0,0.0
2.0,0.46384080276122763,19.0,0.0
2.0,0.014551283017125322,8.0,0.0
2.0,0.08968192025935852,9.0,0.0
2.0,0.40726552139792976,17.0,0.0
2.0,0.38161520435641905,15.0,0.0
2.0,0.41680190328357714,6.0,0.0
2.0,0.39074358208683385,17.0,0.0
2.0,0.39022457732875426,13.0,0.0
2.0,0.012192929980495653,17.0,0.0
2.0,0.3858803298000296,18.0,0.0
2.0,0.5245482354502258,15.0,0.0
2.0,0.4719401281712203,14.0,0.0
2.0,0.39446711951147584,8.0,0.0
2.0,0.45605020968097004,18.0,0.0
2.0,0.0777050209555318,10.0,0.0
2.0,0.4497084249924255,9.0,0.0
2.0,0.43088332749067015,10.0,0.0
2.0,0.5246693259348444,10.0,0.0
2.0,0.35305702326878435,10.0,0.0
2.0,0.005869885191198469,15.0,0.0
2.0,0.4828230937271084,10.0,0.0
2.0,0.06544846009547568,19.0,0.0
2.0,0.419190795711197,10.0,0.0
2.0,0.06394106209243926,22.0,0.0
2.0,0.3108311297050101,19.0,0.0
2.0,0.11319313418871185,8.0,0.0
2.0,0.0552542389793187,13.0,0.0
2.0,0.33704407306855105,17.0,0.0
2.0,0.016384556217092297,16.0,0.0
2.0,0.41493842520873375,11.0,0.0
2.0,0.39309547625956803,18.0,0.0
2.0,0.5335893433061305,15.0,0.0
2.0,0.20415004942969944,10.0,0.0
2.0,0.0078457956852095,14.0,0.0
2.0,0.055131073312392774,10.0,0.0
2.0,0.4331311321185549,10.0,0.0
2.0,0.4580846782936429,13.0,0.0
2.0,0.17572208725385371,12.0,0.0
2.0,0.49999999999999867,15.0,0.0
2.0,0.3555102974385691,17.0,0.0
2.0,0.5092311525241665,14.0,0.0
2.0,0.2765528301048122,17.0,0.0
2.0,0.39888316630942156,8.0,0.0
2.0,0.41566837419688213,9.0,0.0
2.0,0.058050681446403206,9.0,0.0
2.0,0.08943278135619269,9.0,0.0
2.0,0.031929732005649886,15.0,0.0
2.0,0.021958041755275097,10.0,0.0
2.0,0.020656873530168842,17.0,0.0
2.0,9.480995866036609e-05,17.0,0.0
2.0,0.42553198963250694,22.0,0.0
2.0,0.42402642846886807,10.0,0.0
2.0,0.0,16.0,1.0
2.0,0.42460533645610904,9.0,0.0
2.0,0.4230415364051208,11.0,0.0
2.0,0.15733004550998617,10.0,0.0
2.0,0.412885226463707,7.0,0.0
2.0,0.019375038309936646,15.0,0.0
2.0,0.018321957648943538,18.0,0.0
2.0,0.23767641971119835,14.0,0.0
2.0,0.20011824457729796,9.0,0.0
2.0,0.41624104021584263,19.0,0.0
2.0,0.4942517786416413,6.0,0.0
2.0,0.20770292947087432,18.0,0.0
2.0,0.42239008179811943,9.0,0.0
2.0,0.22673496171153049,18.0,0.0
2.0,0.41489440030243385,17.0,0.0
2.0,0.002406160647969874,14.0,0.0
2.0,0.5518657271706119,13.0,0.0
2.0,0.41459707671797497,9.0,0.0
2.0,0.27428572836485143,14.0,0.0
2.0,0.5016123069473116,10.0,0.0
2.0,0.11342272391195979,20.0,0.0
2.0,0.25675725410772454,10.0,0.0
2.0,0.3610331239926132,16.0,0.0
2.0,0.011941209063117847,13.0,0.0
2.0,0.4686384314034855,19.0,0.0
2.0,0.36264662004406295,18.0,0.0
2.0,0.5034660781070576,7.0,0.0
2.0,0.41427759741775066,18.0,0.0
2.0,0.4302892107964952,11.0,0.0
2.0,0.002788473071823186,16.0,0.0
2.0,0.5023496284221372,16.0,0.0
2.0,0.41549670858491455,10.0,0.0
2.0,0.362988171786064,21.0,0.0
2.0,0.4601441436806589,19.0,0.0
2.0,0.41542066449441867,14.0,0.0
2.0,0.032212831582535115,9.0,0.0
2.0,0.024847134880154675,14.0,0.0
2.0,0.42051309809325166,7.0,0.0
2.0,0.41313981411822215,15.0,0.0
2.0,0.3453694238954313,21.0,0.0
2.0,0.451186298682211,18.0,0.0
2.0,0.3343924249389555,11.0,0.0
2.0,0.4318725657770992,17.0,0.0
2.0,0.2597002644066805,16.0,0.0
2.0,0.3641388028632366,18.0,0.0
2.0,0.40283812317968215,10.0,0.0
2.0,0.040896205246709796,11.0,0.0
2.0,0.24741621264937963,9.0,0.0
2.0,0.2573826979487644,18.0,0.0
2.0,0.41490965499392124,20.0,0.0
2.0,0.4207085510409482,6.0,0.0
2.0,0.41480674218337715,13.0,0.0
2.0,0.4414017938217211,6.0,0.0
2.0,0.34953438174230006,18.0,0.0
2.0,0.0,10.0,1.0
2.0,0.025238219284510637,12.0,0.0
2.0,0.5524970681317971,10.0,0.0
2.0,0.0010074102636168079,11.0,0.0
2.0,0.42408835259683003,11.0,0.0
2.0,0.36183854435716106,9.0,0.0
2.0,0.44425418508411285,10.0,0.0
2.0,0.010768929753219103,9.0,0.0
2.0,0.40657708066203624,7.0,0.0
2.0,0.38489837137551447,19.0,0.0
2.0,0.0004703255313078703,9.0,0.0
2.0,0.4947124415174029,11.0,0.0
2.0,0.0,14.0,1.0
2.0,0.07238185756840007,19.0,0.0
2.0,0.042432419236442226,7.0,0.0
2.0,0.0883710041686058,20.0,0.0
2.0,0.0008010814654057665,17.0,0.0
2.0,0.43846515164150096,14.0,0.0
2.0,0.4150817632791958,14.0,0.0
2.0,0.459714387341704,7.0,0.0
2.0,0.4219691273710711,14.0,0.0
2.0,0.015480066874219312,10.0,0.0
2.0,0.411010717711831,20.0,0.0
2.0,0.1144512457882856,19.0,0.0
2.0,0.002203248190625482,17.0,0.0
2.0,0.5580430607001171,8.0,0.0
2.0,0.40505848884461954,11.0,0.0
2.0,0.22001429507104048,10.0,0.0
2.0,4.73340678701646e-05,18.0,0.0
2.0,0.41389238996691,13.0,0.0
2.0,0.11563054053271447,11.0,0.0
2.0,0.38130459269870454,8.0,0.0
2.0,0.4154255411267449,9.0,0.0
2.0,0.014875510369855864,10.0,0.0
2.0,0.5078684052552468,16.0,0.0
2.0,0.139000153786793,18.0,0.0
2.0,0.005447832138731873,17.0,0.0
2.0,0.4158272763927756,10.0,0.0
2.0,0.35634542784161827,18.0,0.0
2.0,0.03363790144160048,7.0,0.0
2.0,0.04914255946717815,6.0,0.0
2.0,0.41059797969420175,12.0,0.0
2.0,0.001932788914960087,14.0,0.0
2.0,0.40958825970550483,11.0,0.0
2.0,0.15775474710851073,9.0,0.0
2.0,0.0042376206434755065,14.0,0.0
2.0,0.0029561271604936165,16.0,0.0
2.0,0.41552774542767285,15.0,0.0
2.0,0.43941727574692946,9.0,0.0
2.0,0.3515070952605109,12.0,0.0
2.0,0.0,13.0,1.0
2.0,0.06974700994156625,9.0,0.0
2.0,0.4406078342563356,18.0,0.0
2.0,0.435353579492362,9.0,0.0
2.0,0.26148158077209505,10.0,0.0
2.0,0.16393258820794948,7.0,0.0
2.0,0.015920504509640103,17.0,0.0
2.0,0.0792675484605198,13.0,0.0
2.0,0.0849051042577485,8.0,0.0
2.0,0.4286185114567371,8.0,0.0
2.0,0.10695218813767025,16.0,0.0
2.0,0.26143521927444,16.0,0.0
2.0,0.39458562635460465,14.0,0.0
2.0,0.021508481159545893,11.0,0.0
2.0,0.006005021524145707,20.0,0.0
2.0,0.005966720233956373,22.0,0.0
2.0,0.0008828319464207722,15.0,0.0
2.0,0.45991185145724967,17.0,0.0
2.0,0.41547032757388463,14.0,0.0
2.0,0.415813033787167,21.0,0.0
2.0,0.4258090556582551,7.0,0.0
2.0,0.4800797423884992,11.0,0.0
2.0,0.4155528035209013,17.0,0.0
2.0,0.3639389711278779,12.0,0.0
2.0,0.0,15.0,1.0
2.0,0.22695814788967364,10.0,0.0
2.0,0.4999889921559857,7.0,0.0
2.0,0.42320320690551266,10.0,0.0
2.0,0.06350878169078271,17.0,0.0
2.0,0.08676032488460607,14.0,0.0
2.0,0.4150607260868073,16.0,0.0
2.0,0.028458232767290693,19.0,0.0
2.0,0.16471319338183557,17.0,0.0
2.0,0.563348401269295,10.0,0.0
2.0,0.08955605655807869,6.0,0.0
2.0,0.4145702165188582,6.0,0.0
2.0,0.5003898784462272,9.0,0.0
2.0,0.141996045877837,11.0,0.0
2.0,0.4150855565785941,17.0,0.0
2.0,0.4145456115341805,15.0,0.0
2.0,0.48170565630195905,8.0,0.0
2.0,0.08528361069980676,13.0,0.0
2.0,0.3893232752119711,10.0,0.0
2.0,0.0702671034880229,13.0,0.0
2.0,0.17756886145120002,16.0,0.0
2.0,0.40440289489683084,17.0,0.0
2.0,0.2463833572790387,11.0,0.0
2.0,0.5433599691622658,5.0,0.0
2.0,0.19393825090240732,20.0,0.0
2.0,0.4318788355589375,10.0,0.0
2.0,0.4434858871040799,8.0,0.0
2.0,0.4964703724420539,7.0,0.0
2.0,0.045622106484115875,14.0,0.0
2.0,0.47596650546852026,17.0,0.0
2.0,0.07622643411624522,18.0,0.0
2.0,0.3527976835428868,12.0,0.0
2.0,0.279433698577038,7.0,0.0
2.0,0.4239030583988936,12.0,0.0
2.0,0.41508203810038474,18.0,0.0
2.0,0.4201440036109969,17.0,0.0
2.0,0.16118641890324112,11.0,0.0
2.0,0.2394627735557858,14.0,0.0
2.0,0.28913037674196307,15.0,0.0
2.0,0.15274737310367534,14.0,0.0
2.0,0.15622294543856532,11.0,0.0
2.0,0.12794339183966827,9.0,0.0
2.0,0.4207542562415914,7.0,0.0
2.0,0.4151930674104036,14.0,0.0
2.0,0.45311710027825425,17.0,0.0
2.0,0.40291717209841077,11.0,0.0
2.0,0.0001969780664147927,19.0,0.0
2.0,0.03356364430796382,17.0,0.0
2.0,0.4615794041305631,7.0,0.0
2.0,0.5368685909271115,14.0,0.0
2.0,0.08095689854077308,10.0,0.0
2.0,0.25167984334822774,11.0,0.0
2.0,0.015076401268597793,22.0,0.0
2.0,0.35527761309658273,7.0,0.0
2.0,0.444261119714153,19.0,0.0
2.0,0.2350926189822304,20.0,0.0
2.0,0.4254087197947027,4.0,0.0
2.0,0.17930203552878607,21.0,0.0
2.0,0.0,18.0,1.0
2.0,0.022816506335494383,22.0,0.0
2.0,0.007431300452985104,20.0,0.0
2.0,0.0625245734985896,17.0,0.0
2.0,0.4153680383156589,15.0,0.0
2.0,0.011299363991737454,10.0,0.0
2.0,0.05461835752977209,15.0,0.0
2.0,0.41508151376088825,14.0,0.0
2.0,0.39630459517689565,21.0,0.0
2.0,0.4046192878976976,12.0,0.0
2.0,0.4300153439973256,15.0,0.0
2.0,0.4097207089808577,11.0,0.0
2.0,0.46623770208906024,12.0,0.0
2.0,0.3796201092230497,8.0,0.0
2.0,0.4262780570790345,7.0,0.0
2.0,0.08712019790434487,10.0,0.0
2.0,0.4630516937819057,15.0,0.0
2.0,0.21055835738672804,17.0,0.0
2.0,0.025115726629527234,9.0,0.0
2.0,0.017797077710623596,18.0,0.0
2.0,0.5074457598724105,15.0,0.0
2.0,0.4061838344459904,10.0,0.0
2.0,0.4425018465017062,8.0,0.0
2.0,0.05049672459891137,14.0,0.0
2.0,0.02405718681939077,19.0,0.0
2.0,0.41870043084516284,18.0,0.0
2.0,0.4163944679228173,15.0,0.0
2.0,0.4190529604957499,13.0,0.0
2.0,0.4150561694783547,10.0,0.0
2.0,0.4153658420980868,15.0,0.0
2.0,0.01704684382510121,19.0,0.0
2.0,0.42880814525649563,14.0,0.0
2.0,0.0,18.0,1.0
2.0,0.08922238295813924,15.0,0.0
2.0,0.4146674328397637,15.0,0.0
2.0,0.354987322569742,6.0,0.0
2.0,0.4548425473571486,17.0,0.0
2.0,0.3512109120797745,9.0,0.0
2.0,0.41508256897558093,13.0,0.0
2.0,0.0783337887290066,8.0,0.0
2.0,0.4507286689116145,10.0,0.0
2.0,0.4614789797266731,9.0,0.0
2.0,0.431975886654287,11.0,0.0
2.0,0.4583197209306766,22.0,0.0
2.0,0.09164676446303578,17.0,0.0
2.0,0.45817855495352827,16.0,0.0
2.0,0.003463049887998037,22.0,0.0
2.0,0.3188165533493252,19.0,0.0
2.0,0.38088876439308605,10.0,0.0
2.0,0.022428252976552092,9.0,0.0
2.0,0.0,15.0,1.0
2.0,0.46389634593014123,8.0,0.0
2.0,0.16680070406701525,9.0,0.0
2.0,0.43806182136541794,6.0,0.0
2.0,0.41683577723368626,14.0,0.0
2.0,0.009479200370520793,23.0,0.0
2.0,0.3115965134858091,11.0,0.0
2.0,0.14637977519343898,9.0,0.0
2.0,0.03338348154593835,9.0,0.0
2.0,0.2395992628790837,13.0,0.0
2.0,0.5351737058838019,21.0,0.0
2.0,0.026490406213182317,15.0,0.0
2.0,0.35283977602762373,13.0,0.0
2.0,0.1785389438785946,6.0,0.0
2.0,0.03483687668660209,16.0,0.0
2.0,0.4144439559483345,12.0,0.0
2.0,0.009448477360996296,11.0,0.0
2.0,0.4451098724907694,9.0,0.0
2.0,0.38159781959441524,8.0,0.0
2.0,0.4632728810750663,15.0,0.0
2.0,0.3189417010602573,9.0,0.0
2.0,0.41621536354325406,18.0,0.0
2.0,0.3610703858183847,9.0,0.0
2.0,0.42474194667167725,10.0,0.0
2.0,0.4241053994384922,8.0,0.0
2.0,0.2548129489623159,11.0,0.0
2.0,0.025324781612922165,7.0,0.0
2.0,0.4150815137608882,7.0,0.0
2.0,0.011247820483866704,9.0,0.0
2.0,0.030334730264017607,18.0,0.0
2.0,0.419373671128117,11.0,0.0
2.0,0.3616382691066176,18.0,0.0
2.0,0.32035242838703015,13.0,0.0
2.0,0.04274919636066248,20.0,0.0
2.0,0.32158530681748865,18.0,0.0
2.0,0.3642681663831761,17.0,0.0
2.0,0.09681239132587517,17.0,0.0
2.0,0.43892720069744,8.0,0.0
2.0,0.0013734996793391284,14.0,0.0
2.0,0.5030472179408235,14.0,0.0
2.0,0.4462809714039469,10.0,0.0
2.0,0.44876473305203085,19.0,0.0
2.0,0.3203499280363358,19.0,0.0
2.0,0.49999999999999867,10.0,0.0
2.0,0.4129879119656579,16.0,0.0
2.0,0.5173419115258082,13.0,0.0
2.0,0.42654753863128797,19.0,0.0
2.0,0.10890840134244688,17.0,0.0
2.0,0.5548881782278596,15.0,0.0
2.0,0.4294363694386022,17.0,0.0
2.0,0.06693009334475772,9.0,0.0
2.0,0.23102532282043395,19.0,0.0
2.0,0.4299645494368578,15.0,0.0
2.0,0.5095037540001222,9.0,0.0
2.0,0.41611793149665127,20.0,0.0
2.0,0.2200954815478587,20.0,0.0
2.0,0.4548887391362109,15.0,0.0
2.0,0.4682630646121331,8.0,0.0
2.0,0.08917582461493642,8.0,0.0
2.0,0.41339895731248316,20.0,0.0
2.0,0.4137692350287438,11.0,0.0
2.0,0.4175547094207195,22.0,0.0
2.0,0.42520853995785585,8.0,0.0
2.0,0.37444450662794626,19.0,0.0
2.0,0.4172869666748795,9.0,0.0
2.0,0.43613877690788,10.0,0.0
2.0,0.0026410037660045535,16.0,0.0
2.0,0.0066671853472734105,17.0,0.0
2.0,0.04280599301921616,10.0,0.0
2.0,0.3330307800874,23.0,0.0
2.0,0.4442288384847261,11.0,0.0
2.0,0.06476788179145583,15.0,0.0
2.0,0.4183981646635232,13.0,0.0
2.0,0.40928669518528416,17.0,0.0
2.0,0.3849370584384278,14.0,0.0
2.0,0.4719703397000614,10.0,0.0
2.0,0.416017917680199,9.0,0.0
2.0,0.5428262846914356,13.0,0.0
2.0,0.0019513782033805727,9.0,0.0
2.0,0.33032275711219083,12.0,0.0
2.0,0.10231723086763923,19.0,0.0
2.0,0.33621110563243667,16.0,0.0
2.0,0.4845676205731,24.0,0.0
2.0,0.42753296048553424,14.0,0.0
2.0,0.433570241600383,9.0,0.0
2.0,0.4232985176257156,8.0,0.0
2.0,0.4718885825939437,12.0,0.0
2.0,0.0414181212210679,9.0,0.0
2.0,0.5000003681801987,15.0,0.0
2.0,0.0,7.0,1.0
2.0,0.41508159650583315,10.0,0.0
2.0,0.11632000531521633,9.0,0.0
2.0,0.5564649788004232,15.0,0.0
2.0,0.004051421591632725,18.0,0.0
2.0,0.4470629445725395,13.0,0.0
2.0,0.38985629396794125,10.0,0.0
2.0,0.09820412603450611,11.0,0.0
2.0,0.41711621231257173,19.0,0.0
2.0,0.41487926775923795,17.0,0.0
2.0,0.011525993877134892,10.0,0.0
2.0,0.39570791647207104,25.0,0.0
2.0,0.40923363979015126,20.0,0.0
2.0,0.11544291639342998,9.0,0.0
2.0,0.446928455862063,15.0,0.0
2.0,0.008966150982548687,8.0,0.0
2.0,0.04963478188912317,19.0,0.0
2.0,0.014753368046503306,7.0,0.0
2.0,0.2272777312144157,16.0,0.0
2.0,0.08904314281742245,16.0,0.0
2.0,0.024043838855187627,20.0,0.0
2.0,0.01630689538807808,15.0,0.0
2.0,0.050697885927928794,15.0,0.0
2.0,0.30139828216362974,15.0,0.0
2.0,0.5172934098016324,15.0,0.0
2.0,0.00023369002455459094,20.0,0.0
2.0,0.4604341112705842,9.0,0.0
2.0,0.019463650609937017,18.0,0.0
2.0,0.01185411666301102,10.0,0.0
2.0,0.03652880365993841,18.0,0.0
2.0,0.2395043568561489,18.0,0.0
2.0,0.5325991069642337,21.0,0.0
2.0,0.017928059424874594,9.0,0.0
2.0,0.4174756584196019,12.0,0.0
2.0,0.0873117024560979,13.0,0.0
2.0,0.041948844645658484,16.0,0.0
2.0,0.5270608263094351,15.0,0.0
2.0,0.22264314462016102,15.0,0.0
2.0,0.41594237264446116,7.0,0.0
2.0,0.39826191189205196,9.0,0.0
2.0,0.4639239628999552,13.0,0.0
2.0,0.5009106868933112,16.0,0.0
2.0,0.45069524339797234,15.0,0.0
2.0,0.02348720975870178,17.0,0.0
2.0,0.5105324692173578,14.0,0.0
2.0,0.06588490045369673,8.0,0.0
2.0,0.4335278966347652,8.0,0.0
2.0,0.45058958208721644,20.0,0.0
2.0,0.41508151376088825,19.0,0.0
2.0,0.3028504326235051,18.0,0.0
2.0,0.41519593129893007,16.0,0.0
2.0,0.042536872495975174,13.0,0.0
2.0,0.24464908315114584,22.0,0.0
2.0,0.4607775829228115,18.0,0.0
2.0,0.06247824030690577,18.0,0.0
2.0,0.46001937577156515,21.0,0.0
2.0,0.0,17.0,1.0
2.0,0.0433103746306099,13.0,0.0
2.0,0.4512563000232331,13.0,0.0
2.0,0.5310386521585201,9.0,0.0
2.0,0.055014712965621715,18.0,0.0
2.0,0.027553692606170695,16.0,0.0
2.0,0.0001370813674392429,18.0,0.0
2.0,0.4957303574554651,7.0,0.0
2.0,0.0738408380201752,9.0,0.0
2.0,0.4072674640620618,12.0,0.0
2.0,0.13269566244767061,7.0,0.0
2.0,0.01610501955880906,22.0,0.0
2.0,0.28753773118445913,14.0,0.0
2.0,0.49978696478389245,16.0,0.0
2.0,0.44608223301630456,11.0,0.0
2.0,0.2044838312705091,19.0,0.0
2.0,0.41507321777380046,11.0,0.0
2.0,0.41187847075771306,10.0,0.0
2.0,0.40901031287419964,6.0,0.0
2.0,0.4883432590839855,9.0,0.0
2.0,0.41635204345822535,9.0,0.0
2.0,0.41991138387613064,8.0,0.0
2.0,0.45664951424554767,12.0,0.0
2.0,0.08671621896591114,11.0,0.0
2.0,0.11965785161488263,13.0,0.0
2.0,0.005960106181286132,17.0,0.0
2.0,0.41748216292502943,7.0,0.0
2.0,0.020059389512771048,12.0,0.0
2.0,0.022957967654497192,10.0,0.0
2.0,0.05819482579267009,19.0,0.0
2.0,0.1657972446991346,16.0,0.0
2.0,0.12821450137162604,7.0,0.0
2.0,0.4808009865056293,19.0,0.0
2.0,0.4072785900361692,12.0,0.0
2.0,0.2327129488734371,14.0,0.0
2.0,0.12475903198951675,15.0,0.0
2.0,0.5453687363998689,17.0,0.0
2.0,0.4141544473265786,12.0,0.0
2.0,0.4150961586689622,14.0,0.0
2.0,0.07630803987853114,10.0,0.0
2.0,0.41393135232937245,17.0,0.0
2.0,0.006778927396693318,7.0,0.0
2.0,0.4150124455072966,14.0,0.0
2.0,0.4878463246510136,16.0,0.0
2.0,0.4058999562670288,7.0,0.0
2.0,0.1085352806470039,18.0,0.0
2.0,0.3880994926198815,16.0,0.0
2.0,0.25107893458349984,18.0,0.0
2.0,0.4182095102406237,11.0,0.0
2.0,0.06734043213887098,9.0,0.0
2.0,0.527657695105585,17.0,0.0
2.0,0.012736892076633637,17.0,0.0
2.0,0.4156033216112682,16.0,0.0
2.0,0.015523521842281448,14.0,0.0
2.0,0.021663672570942333,7.0,0.0
2.0,0.41460317172297745,14.0,0.0
2.0,0.42016820755486706,6.0,0.0
2.0,0.0330121844691861,22.0,0.0
2.0,0.047439564175280044,5.0,0.0
2.0,0.37481353033104897,12.0,0.0
2.0,0.07119715635964849,19.0,0.0
2.0,0.4174834284747876,14.0,0.0
2.0,0.4229409315677411,17.0,0.0
2.0,0.42018955380423556,11.0,0.0
2.0,0.2735384145419104,18.0,0.0
2.0,0.23592763100827974,5.0,0.0
2.0,0.0001710343760946849,20.0,0.0
2.0,0.5162323944346026,6.0,0.0
2.0,0.4900165541421429,10.0,0.0
2.0,0.0688510114352732,9.0,0.0
2.0,0.42090212053948683,18.0,0.0
2.0,0.10517387774170713,16.0,0.0
2.0,0.04965512504999476,15.0,0.0
2.0,0.09315247254441103,14.0,0.0
2.0,0.1894953523118763,14.0,0.0
2.0,0.4132435482978914,10.0,0.0
2.0,0.10523858857534697,9.0,0.0
2.0,0.44250206298602884,19.0,0.0
2.0,0.05590174249867372,17.0,0.0
2.0,0.4150601036964712,14.0,0.0
2.0,0.41334525585609677,15.0,0.0
2.0,0.25054795345607156,10.0,0.0
2.0,0.4173670374286935,8.0,0.0
2.0,0.12986964121411448,12.0,0.0
2.0,0.41512165501146303,10.0,0.0
2.0,0.5172538510289859,8.0,0.0
2.0,0.2098046841943745,13.0,0.0
2.0,0.4879539368965167,11.0,0.0
2.0,0.4128972887894673,17.0,0.0
2.0,0.3605448027258753,17.0,0.0
2.0,0.24203149197703505,7.0,0.0
2.0,0.02381103770750666,16.0,0.0
2.0,0.14300924260740633,11.0,0.0
